path,git_status,category,size_bytes,tracked,likely_artifact,likely_source,recommendation_candidate,decision
scripts/outputs/mm2_5_stage1_baseline_prompt_examples.json,??,generated_output,17924,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_5_stage1_enriched_prompt_examples.json,??,generated_output,35584,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_5_stage1_leakage_audit.csv,??,generated_output,1169,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_5_what_dsr_sees_examples.md,??,generated_output,3962,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_5b_base_context_blocks.json,??,generated_output,67435,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_5b_base_context_rows.csv,??,generated_output,184052,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_5b_baseline_stage1_packages.json,??,generated_output,66276,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_5b_baseline_stage1_rendered_prompts.json,??,generated_output,96894,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_5b_enriched_stage1_packages.json,??,generated_output,123779,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_5b_enriched_stage1_rendered_prompts.json,??,generated_output,156238,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_5b_fixture_mapping_rows.csv,??,generated_output,1633,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_5b_join_error_diagnosis.json,??,generated_output,2951,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_5b_prompt_size_rows.csv,??,generated_output,2718,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_5b_signal_visibility_inventory.csv,??,generated_output,2076,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_5b_stage1_leakage_audit.csv,??,generated_output,970,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_5b_summary.json,??,generated_output,1297,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_5b_what_dsr_sees_examples.md,??,generated_output,3591,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_6_stage1_ab_preflight.json,??,generated_output,1056,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_6r1_stage1_ab_comparison_rows_repaired.csv,??,generated_output,7495,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_6r1_stage1_ab_parsed_outputs_repaired.json,??,generated_output,301935,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_6r1_stage1_ab_rationale_quality_rows_repaired.csv,??,generated_output,1803,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_6r1_stage1_ab_validation_repaired.json,??,generated_output,6444,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_6r1_stage1_schema_failure_classification_rows.csv,??,generated_output,2453,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_6r1_stage1_schema_repair_summary.json,??,generated_output,1580,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_6r2_enriched_adapter_policy_v2.json,??,generated_output,2125,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_6r2_enriched_signal_failure_summary.json,??,generated_output,3831,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_6r2_enriched_usage_rows.csv,??,generated_output,863,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_6r2_invented_signal_rows.csv,??,generated_output,7761,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_6r2_prompt_guardrail_findings.json,??,generated_output,3754,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_6r2_unknown_persistence_rows.csv,??,generated_output,7733,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_6r2_validator_v2_rules.json,??,generated_output,2068,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_6r3_before_after_guardrail_diff.csv,??,generated_output,1884,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_6r3_enriched_stage1_packages_guardrail_v2.json,??,generated_output,140669,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_6r3_enriched_stage1_rendered_prompts_guardrail_v2.json,??,generated_output,183921,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_6r3_guardrail_v2_validation_rows.csv,??,generated_output,1024,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_6r3_retry_readiness.json,??,generated_output,2572,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_6r_base_context_blocks.json,??,generated_output,66151,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_6r_base_context_rows.csv,??,generated_output,178715,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_6r_baseline_stage1_packages.json,??,generated_output,66154,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_6r_baseline_stage1_rendered_prompts.json,??,generated_output,95632,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_6r_enriched_context_blocks.json,??,generated_output,601266,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_6r_enriched_context_rows.csv,??,generated_output,22297,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_6r_enriched_stage1_packages.json,??,generated_output,123379,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_6r_enriched_stage1_rendered_prompts.json,??,generated_output,154741,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_6r_fixture_mapping_rows.csv,??,generated_output,1715,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_6r_fixture_rows.csv,??,generated_output,1109,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_6r_leakage_gate_rows.csv,??,generated_output,1505,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_6r_sm_fixture_discovery_raw.json,??,generated_output,1356631,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_6r_stage1_ab_comparison_rows.csv,??,generated_output,7595,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_6r_stage1_ab_latency_rows.csv,??,generated_output,2834,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_6r_stage1_ab_parsed_outputs.json,??,generated_output,46307,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_6r_stage1_ab_preflight.json,??,generated_output,3323,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_6r_stage1_ab_rationale_quality_rows.csv,??,generated_output,1793,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_6r_stage1_ab_raw_outputs.json,??,generated_output,205657,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_6r_stage1_ab_summary.json,??,generated_output,4297,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_6r_stage1_ab_validation.json,??,generated_output,4971,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_6r_stage1_leakage_audit.csv,??,generated_output,970,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_7_candidate_gate_definitions.json,??,generated_output,3234,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_7_enriched_data_inventory.csv,??,generated_output,5919,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_7_enriched_directional_signal_contract_v2.json,??,generated_output,2061,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_7_enriched_directional_signals_preview.json,??,generated_output,53600,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_7_enriched_signal_gate_readiness.json,??,generated_output,1840,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_7_gate_application_rows.csv,??,generated_output,8357,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_7_player_importance_data_availability.csv,??,generated_output,1850,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_7_player_importance_model_v0_design.json,??,generated_output,1741,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_7_severe_absence_imbalance_rule_design.json,??,generated_output,2069,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_7_validator_v3_rules.json,??,generated_output,4095,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_7b_absence_signal_candidates.csv,??,generated_output,4389,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_7b_availability_signal_v1_contract.json,??,generated_output,2248,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_7b_player_importance_availability.csv,??,generated_output,59900,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_7b_sidelined_field_inventory.csv,??,generated_output,103639,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_8a_base_context_blocks.json,??,generated_output,32970,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_8a_base_context_rows.csv,??,generated_output,96281,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_8a_baseline_stage1_packages.json,??,generated_output,31443,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_8a_baseline_stage1_rendered_prompts.json,??,generated_output,47721,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_8a_conditional_stage1_packages.json,??,generated_output,31503,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_8a_conditional_stage1_rendered_prompts.json,??,generated_output,47781,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_8a_descriptive_overuse_audit.csv,??,generated_output,354,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_8a_dsr_routing_plan.json,??,generated_output,2856,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_8a_dsr_routing_rows.csv,??,generated_output,808,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_8a_enriched_context_blocks.json,??,generated_output,307196,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_8a_enriched_context_rows.csv,??,generated_output,11668,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_8a_enriched_directional_signals.json,??,generated_output,28162,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_8a_fixture_mapping_rows.csv,??,generated_output,902,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_8a_fixture_rows.csv,??,generated_output,605,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_8a_gate_application_rows.csv,??,generated_output,13738,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_8a_gate_scanner_summary.json,??,generated_output,7928,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_8a_leakage_gate_rows.csv,??,generated_output,880,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_8a_market_board.json,??,generated_output,102,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_8a_market_board_rows.csv,??,generated_output,2,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_8a_preflight.json,??,generated_output,1886,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_8a_sm_fixture_discovery_raw.json,??,generated_output,2099934,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_8a_stage1_dsr_latency_rows.csv,??,generated_output,2,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_8a_stage1_dsr_parsed_outputs.json,??,generated_output,137,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_8a_stage1_dsr_raw_outputs.json,??,generated_output,134,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_8a_stage1_dsr_validation.json,??,generated_output,128,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_8a_stage1_leakage_audit.csv,??,generated_output,354,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_8a_summary.json,??,generated_output,2855,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_8a_toa_cost.json,??,generated_output,119,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_8a_toa_raw.json,??,generated_output,114,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_8c1_market_board.json,??,generated_output,208172,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_8c1_summary.json,??,generated_output,1367,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_8c1_toa_backfill_raw.json,??,generated_output,141992,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_8c1_toa_cost.json,??,generated_output,5299,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_8c2_base_context_readiness_rows.csv,??,generated_output,147594,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_8c2_bt2_event_universe_rows.csv,??,generated_output,1299615,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_8c2_expanded_market_board.json,??,generated_output,427718,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_8c2_expanded_market_board_rows.csv,??,generated_output,88883,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_8c2_league_mapping_audit.csv,??,generated_output,843,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_8c2_preflight.json,??,generated_output,674,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_8c2_raw_sm_missing_normalization_rows.csv,??,generated_output,0,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_8c2_raw_sm_vs_bt2_events.csv,??,generated_output,55066,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_8c2_selected_backtest_events.csv,??,generated_output,2709,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_8c2_stage_readiness_rows.csv,??,generated_output,70584,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_8c2_summary.json,??,generated_output,1883,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_8c2_toa_backfill_cost.json,??,generated_output,22805,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_8c2_toa_backfill_match_rows.csv,??,generated_output,13811,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_8c2_toa_backfill_plan.json,??,generated_output,414,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_8c2_toa_backfill_plan_rows.csv,??,generated_output,7281,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_8c2_toa_backfill_raw.json,??,generated_output,497552,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_8c2_toa_backfill_rejections.csv,??,generated_output,4782,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_8c2_toa_match_gap_summary.json,??,generated_output,65,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_8c2_toa_match_status_rows.csv,??,generated_output,187129,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_8c2_universe_funnel_by_league_month.csv,??,generated_output,1165,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_8c4_expanded_market_board.json,??,generated_output,525907,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_8c4_expanded_market_board_rows.csv,??,generated_output,63404,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_8c4_summary.json,??,generated_output,1753,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_8c4_toa_backfill_cost.json,??,generated_output,12532,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_8c4_toa_backfill_match_rows.csv,??,generated_output,8362,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_8c4_toa_backfill_raw.json,??,generated_output,391379,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_8c4_toa_backfill_rejections.csv,??,generated_output,1224,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_8c4_toa_sport_key_audit.json,??,generated_output,1031,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_8c5_base_context_blocks.json,??,generated_output,478202,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_8c5_base_context_rows.csv,??,generated_output,441236,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_8c5_behavior_summary.json,??,generated_output,1072,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_8c5_benchmark_comparison.csv,??,generated_output,7890,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_8c5_full_run.log,??,generated_output,799,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_8c5_latency_rows.csv,??,generated_output,3613,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_8c5_leakage_audit.csv,??,generated_output,3882,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_8c5_market_board_snapshot.json,??,generated_output,151,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_8c5_normalized_final_outputs.json,??,generated_output,117982,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_8c5_performance_by_league.csv,??,generated_output,380,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_8c5_performance_by_market.csv,??,generated_output,234,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_8c5_performance_by_odds_band.csv,??,generated_output,336,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_8c5_pick_level_rows.csv,??,generated_output,11950,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_8c5_preflight.json,??,generated_output,1215,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_8c5_schema_validation.json,??,generated_output,305,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_8c5_selected_backtest_events.csv,??,generated_output,10619,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_8c5_settlement_pick_rows.csv,??,generated_output,16606,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_8c5_settlement_summary.json,??,generated_output,217,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_8c5_smoke_run.log,??,generated_output,99,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_8c5_stage1_dsr_parsed_outputs.json,??,generated_output,153833,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_8c5_stage1_dsr_raw_outputs.json,??,generated_output,800634,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_8c5_stage1_packages.json,??,generated_output,1899658,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_8c5_stage1_rendered_prompts.json,??,generated_output,1474856,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_8c5_stage2_dsr_parsed_outputs.json,??,generated_output,213993,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_8c5_stage2_dsr_raw_outputs.json,??,generated_output,1117016,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_8c5_stage2_packages.json,??,generated_output,492807,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_8c5_stage2_rendered_prompts.json,??,generated_output,1328201,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_8c5_summary.json,??,generated_output,1212,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_8c6_baseline_decision.json,??,generated_output,582,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_8c6_failure_attribution_rows.csv,??,generated_output,7985,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_8c6_gate_simulation_rows.csv,??,generated_output,1704,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_8c6_pick_vs_benchmark_rows.csv,??,generated_output,14090,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_8c6_rescuable_segments.csv,??,generated_output,1916,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_8c6_summary.json,??,generated_output,693,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_8c7_answer_key.json,??,generated_output,28905,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_8c7_blind_bundle.json,??,generated_output,114893,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_8c7_bundle_summary.json,??,generated_output,364,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_8c7_manual_outputs/,??,generated_output,19426,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_8c7_model_bakeoff_by_model.csv,??,generated_output,2338,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_8c7_model_bakeoff_pick_rows.csv,??,generated_output,5167,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_8c7_model_bakeoff_summary.json,??,generated_output,4680,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_8c7_model_bakeoff_vs_benchmark.csv,??,generated_output,2307,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_8c7_model_bakeoff_vs_dsr.csv,??,generated_output,450,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_8c7_model_output_template.json,??,generated_output,389,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_8c7_selected_sample_rows.csv,??,generated_output,6488,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_8c7b_bundle_summary.json,??,generated_output,982,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_8c7b_manual_outputs/,??,generated_output,12669,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_8c7b_model_bakeoff_by_model.csv,??,generated_output,2810,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_8c7b_model_bakeoff_pick_rows.csv,??,generated_output,5718,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_8c7b_model_bakeoff_summary.json,??,generated_output,6335,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_8c7b_model_bakeoff_vs_benchmark.csv,??,generated_output,2916,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_8c7b_model_bakeoff_vs_dsr.csv,??,generated_output,479,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_8c8_answer_key.json,??,generated_output,29455,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_8c8_blind_bundle.json,??,generated_output,114940,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_8c8_bundle_summary.json,??,generated_output,1259,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_8c8_manual_outputs_c7b/,??,generated_output,12491,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_8c8_manual_outputs_c7c/,??,generated_output,13301,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_8c8_market_split_summary.csv,??,generated_output,590,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_8c8_model_bakeoff_by_model.csv,??,generated_output,776,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_8c8_model_bakeoff_pick_rows.csv,??,generated_output,11777,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_8c8_model_bakeoff_summary.json,??,generated_output,14277,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_8c8_model_bakeoff_vs_benchmark.csv,??,generated_output,5995,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_8c8_model_bakeoff_vs_dsr.csv,??,generated_output,917,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_8c8_model_output_template.json,??,generated_output,437,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_8c8_selected_sample_rows.csv,??,generated_output,6962,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_8c_base_context_blocks.json,??,generated_output,240643,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_8c_base_context_rows.csv,??,generated_output,64232,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_8c_behavior_summary.json,??,generated_output,58,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_8c_benchmark_comparison.csv,??,generated_output,2,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_8c_candidate_universe_rows.csv,??,generated_output,8413,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_8c_latency_rows.csv,??,generated_output,2,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_8c_leakage_audit.csv,??,generated_output,2071,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_8c_market_board.json,??,generated_output,962053,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_8c_market_board_rows.csv,??,generated_output,19270,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_8c_normalized_final_outputs.json,??,generated_output,19,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_8c_performance_by_league.csv,??,generated_output,2,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_8c_performance_by_market.csv,??,generated_output,2,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_8c_performance_by_odds_band.csv,??,generated_output,2,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_8c_pick_level_rows.csv,??,generated_output,2,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_8c_preflight.json,??,generated_output,1077,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_8c_selected_events.csv,??,generated_output,6776,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_8c_settlement_pick_rows.csv,??,generated_output,2,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_8c_settlement_summary.json,??,generated_output,192,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_8c_stage1_dsr_parsed_outputs.json,??,generated_output,27,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_8c_stage1_dsr_raw_outputs.json,??,generated_output,24,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_8c_stage1_packages.json,??,generated_output,961929,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_8c_stage1_rendered_prompts.json,??,generated_output,745346,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_8c_stage2_dsr_parsed_outputs.json,??,generated_output,27,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_8c_stage2_dsr_raw_outputs.json,??,generated_output,24,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_8c_stage2_packages.json,??,generated_output,255145,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_8c_stage2_rendered_prompts.json,??,generated_output,683372,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_8c_summary.json,??,generated_output,1649,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_8c_toa_backfill_raw.json,??,generated_output,626478,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_8c_toa_cost.json,??,generated_output,140,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_x_consolidated_findings_summary.json,??,generated_output,900,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_x_flow_readiness_matrix.csv,??,generated_output,829,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_x_integration_matrix.csv,??,generated_output,4552,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_x_open_blockers.csv,??,generated_output,1018,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_x_production_migration_candidates.csv,??,generated_output,1043,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm2_x_script_inventory.csv,??,generated_output,2488,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm_branch_backup_status.json,??,generated_output,248,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm_branch_diff_name_status.csv,??,generated_output,11567,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm_branch_file_classification.csv,??,generated_output,127602,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm_branch_git_status.txt,??,generated_output,52333,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm_branch_gitignore_recommendations.csv,??,generated_output,1257,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm_branch_promote_candidates.csv,??,generated_output,3509,false,true,false,delete_after_consolidation,delete
scripts/outputs/mm_branch_working_tree_inventory.csv,??,generated_output,86827,false,true,false,delete_after_consolidation,delete
scripts/outputs/v1_behavior_variety_vs_bt2_audit.json,??,generated_output,7725,false,true,false,delete_after_consolidation,delete
scripts/outputs/v1_behavior_variety_vs_bt2_rows.csv,??,generated_output,65214,false,true,false,delete_after_consolidation,delete
