run_key,shadow_daily_pick_id,sm_fixture_id,bt2_event_id,kickoff_utc,league_name,home_team,away_team,market_canonical,selection_canonical,selected_team,selected_decimal_odds,implied_probability,home_odds,draw_odds,away_odds,odds_rank_of_selection,dsr_model,dsr_prompt_version,parse_status,no_pick_reason,response_excerpt,evaluation_status,result_score_text,truth_hit
shadow-dsr-native-full-20260428-214014,663,19439475,,,La Liga,,,FT_1X2,home,Rayo Vallecano,1.71,0.584795,1.71,3.65,5.2,favorite,deepseek-v4-pro,bt2-dx-001-s6.2r3,ok,,[selected_team]Rayo Vallecano[/selected_team][no_pick_reason][/no_pick_reason],hit,3-0,True
shadow-dsr-native-full-20260428-214014,664,19467851,,,Ligue 1,,,FT_1X2,home,Paris Saint Germain,1.355,0.738007,1.355,5.75,7.375,favorite,deepseek-v4-pro,bt2-dx-001-s6.2r3,ok,,[selected_team]Paris Saint Germain[/selected_team][no_pick_reason][/no_pick_reason],miss,1-3,False
shadow-dsr-native-full-20260428-214014,665,19425160,,,Serie A,,,FT_1X2,home,Napoli,1.56,0.641026,1.56,3.8,6.625,favorite,deepseek-v4-pro,bt2-dx-001-s6.2r3,ok,,[selected_team]Napoli[/selected_team][no_pick_reason][/no_pick_reason],hit,2-1,True
shadow-dsr-native-full-20260428-214014,666,19439512,,,La Liga,,,FT_1X2,away,Real Madrid,2.4,0.416667,3.1,3.3,2.4,favorite,deepseek-v4-pro,bt2-dx-001-s6.2r3,ok,,[selected_team]Real Madrid[/selected_team][no_pick_reason][/no_pick_reason],hit,1-2,True
shadow-dsr-native-full-20260428-214014,667,19433691,,,Bundesliga,,,FT_1X2,away,TSG Hoffenheim,1.505,0.664452,5.725,4.6,1.505,favorite,deepseek-v4-pro,bt2-dx-001-s6.2r3,ok,,[selected_team]TSG Hoffenheim[/selected_team][no_pick_reason][/no_pick_reason],hit,2-4,True
shadow-dsr-native-full-20260428-214014,668,19433694,,,Bundesliga,,,FT_1X2,away,VfB Stuttgart,1.94,0.515464,3.7,3.775,1.94,favorite,deepseek-v4-pro,bt2-dx-001-s6.2r3,ok,,[selected_team]VfB Stuttgart[/selected_team][no_pick_reason][/no_pick_reason],miss,2-2,False
shadow-dsr-native-full-20260428-214014,669,19433697,,,Bundesliga,,,FT_1X2,home,RB Leipzig,1.375,0.727273,1.375,5.3,7.0,favorite,deepseek-v4-pro,bt2-dx-001-s6.2r3,ok,,[selected_team]RB Leipzig[/selected_team][no_pick_reason][/no_pick_reason],hit,2-1,True
shadow-dsr-native-full-20260428-214014,670,19433698,,,Bundesliga,,,FT_1X2,away,Bayer Leverkusen,2.38,0.420168,3.0,3.375,2.38,favorite,deepseek-v4-pro,bt2-dx-001-s6.2r3,ok,,[selected_team]Bayer Leverkusen[/selected_team][no_pick_reason][/no_pick_reason],miss,3-3,False
shadow-dsr-native-full-20260428-214014,671,19433699,,,Bundesliga,,,FT_1X2,home,VfL Wolfsburg,2.48,0.403226,2.48,3.4,2.755,favorite,deepseek-v4-pro,bt2-dx-001-s6.2r3,ok,,[selected_team]VfL Wolfsburg[/selected_team][no_pick_reason][/no_pick_reason],miss,1-2,False
shadow-dsr-native-full-20260428-214014,672,19433692,,,Bundesliga,,,FT_1X2,away,Borussia Dortmund,1.83,0.546448,4.05,3.8,1.83,favorite,deepseek-v4-pro,bt2-dx-001-s6.2r3,ok,,[selected_team]Borussia Dortmund[/selected_team][no_pick_reason][/no_pick_reason],hit,1-2,True
shadow-dsr-native-full-20260428-214014,673,19467850,,,Ligue 1,,,FT_1X2,home,Nantes,2.25,0.444444,2.25,3.0,3.525,favorite,deepseek-v4-pro,bt2-dx-001-s6.2r3,ok,,[selected_team]Nantes[/selected_team][no_pick_reason][/no_pick_reason],miss,0-1,False
shadow-dsr-native-full-20260428-214014,674,19467852,,,Ligue 1,,,FT_1X2,away,Strasbourg,1.87,0.534759,4.4,3.5,1.87,favorite,deepseek-v4-pro,bt2-dx-001-s6.2r3,ok,,[selected_team]Strasbourg[/selected_team][no_pick_reason][/no_pick_reason],miss,0-0,False
shadow-dsr-native-full-20260428-214014,675,19467854,,,Ligue 1,,,FT_1X2,away,Marseille,2.15,0.465116,3.3,3.55,2.15,favorite,deepseek-v4-pro,bt2-dx-001-s6.2r3,ok,,[selected_team]Marseille[/selected_team][no_pick_reason][/no_pick_reason],hit,0-1,True
shadow-dsr-native-full-20260428-214014,676,19425153,,,Serie A,,,FT_1X2,away,Como,1.53,0.653595,6.5,4.0,1.53,favorite,deepseek-v4-pro,bt2-dx-001-s6.2r3,ok,,[selected_team]Como[/selected_team][no_pick_reason][/no_pick_reason],hit,1-2,True
shadow-dsr-native-full-20260428-214014,677,19425151,,,Serie A,,,FT_1X2,home,Atalanta BC,1.71,0.584795,1.71,3.6,5.3,favorite,deepseek-v4-pro,bt2-dx-001-s6.2r3,ok,,[selected_team]Atalanta BC[/selected_team][no_pick_reason][/no_pick_reason],miss,2-2,False
shadow-dsr-native-full-20260428-214014,678,19439516,,,La Liga,,,FT_1X2,home,CA Osasuna,1.875,0.533333,1.875,3.4,4.4,favorite,deepseek-v4-pro,bt2-dx-001-s6.2r3,ok,,[selected_team]CA Osasuna[/selected_team][no_pick_reason][/no_pick_reason],miss,2-2,False
shadow-dsr-native-full-20260428-214014,679,19439515,,,La Liga,,,FT_1X2,away,Girona,2.55,0.392157,2.8,3.4,2.55,favorite,deepseek-v4-pro,bt2-dx-001-s6.2r3,ok,,[selected_team]Girona[/selected_team][no_pick_reason][/no_pick_reason],miss,1-1,False
shadow-dsr-native-full-20260428-214014,680,19439511,,,La Liga,,,FT_1X2,home,Atlético Madrid,1.59,0.628931,1.59,4.1,5.5,favorite,deepseek-v4-pro,bt2-dx-001-s6.2r3,ok,,[selected_team]Atlético Madrid[/selected_team][no_pick_reason][/no_pick_reason],hit,3-2,True
shadow-dsr-native-full-20260428-214014,681,19439510,,,La Liga,,,FT_1X2,away,Barcelona,1.65,0.606061,4.7,4.35,1.65,favorite,deepseek-v4-pro,bt2-dx-001-s6.2r3,ok,,[selected_team]Barcelona[/selected_team][no_pick_reason][/no_pick_reason],hit,0-1,True
shadow-dsr-native-full-20260428-214014,682,19433696,,,Bundesliga,,,FT_1X2,away,Eintracht Frankfurt,2.615,0.382409,2.6950000000000003,3.3,2.615,favorite,deepseek-v4-pro,bt2-dx-001-s6.2r3,ok,,[selected_team]Eintracht Frankfurt[/selected_team][no_pick_reason][/no_pick_reason],miss,0-0,False
shadow-dsr-native-full-20260428-214014,683,19467855,,,Ligue 1,,,FT_1X2,home,Lille,1.5,0.666667,1.5,4.25,6.5,favorite,deepseek-v4-pro,bt2-dx-001-s6.2r3,ok,,[selected_team]Lille[/selected_team][no_pick_reason][/no_pick_reason],miss,1-1,False
shadow-dsr-native-full-20260428-214014,684,19467857,,,Ligue 1,,,FT_1X2,away,Rennes,2.545,0.392927,2.65,3.5,2.545,favorite,deepseek-v4-pro,bt2-dx-001-s6.2r3,ok,,[selected_team]Rennes[/selected_team][no_pick_reason][/no_pick_reason],hit,0-4,True
shadow-dsr-native-full-20260428-214014,685,19425158,,,Serie A,,,FT_1X2,home,Lecce,2.3,0.434783,2.3,2.9,3.6,favorite,deepseek-v4-pro,bt2-dx-001-s6.2r3,ok,,[selected_team]Lecce[/selected_team][no_pick_reason][/no_pick_reason],hit,2-1,True
shadow-dsr-native-full-20260428-214014,686,19425152,,,Serie A,,,FT_1X2,home,Bologna,1.67,0.598802,1.67,3.625,5.725,favorite,deepseek-v4-pro,bt2-dx-001-s6.2r3,ok,,[selected_team]Bologna[/selected_team][no_pick_reason][/no_pick_reason],miss,1-2,False
shadow-dsr-native-full-20260428-214014,687,19439519,,,La Liga,,,FT_1X2,home,Villarreal,1.49,0.671141,1.49,4.7,6.5,favorite,deepseek-v4-pro,bt2-dx-001-s6.2r3,ok,,[selected_team]Villarreal[/selected_team][no_pick_reason][/no_pick_reason],hit,2-1,True
shadow-dsr-native-full-20260428-214014,688,19427726,102344,2026-04-10T14:00:00-05:00,Premier League,West Ham United,Wolverhampton Wanderers,FT_1X2,home,West Ham United,1.77,0.564972,1.77,3.8,4.5,favorite,deepseek-v4-pro,bt2-dx-001-s6.2r3,ok,,[selected_team]West Ham United[/selected_team][no_pick_reason][/no_pick_reason],hit,4-0,True
shadow-dsr-native-full-20260428-214014,689,19467890,102337,2026-04-10T12:00:00-05:00,Ligue 1,Paris,Monaco,FT_1X2,away,Monaco,1.905,0.524934,3.825,3.75,1.9049999999999998,favorite,deepseek-v4-pro,bt2-dx-001-s6.2r3,ok,,[selected_team]AS Monaco[/selected_team][no_pick_reason][/no_pick_reason],miss,4-1,False
shadow-dsr-native-full-20260428-214014,690,19425199,102353,2026-04-10T13:45:00-05:00,Serie A,Roma,Pisa,FT_1X2,home,Roma,1.335,0.749064,1.335,5.1,9.0,favorite,deepseek-v4-pro,bt2-dx-001-s6.2r3,ok,,[selected_team]AS Roma[/selected_team][no_pick_reason][/no_pick_reason],hit,3-0,True
shadow-dsr-native-full-20260428-214014,691,19439557,102328,2026-04-10T14:00:00-05:00,La Liga,Real Madrid,Girona,FT_1X2,home,Real Madrid,1.34,0.746269,1.34,5.9,7.7,favorite,deepseek-v4-pro,bt2-dx-001-s6.2r3,ok,,[selected_team]Real Madrid[/selected_team][no_pick_reason][/no_pick_reason],miss,1-1,False
shadow-dsr-native-full-20260428-214014,692,19427721,102345,2026-04-11T06:30:00-05:00,Premier League,Arsenal,AFC Bournemouth,FT_1X2,home,Arsenal,1.455,0.687285,1.455,4.6,6.85,favorite,deepseek-v4-pro,bt2-dx-001-s6.2r3,ok,,[selected_team]Arsenal[/selected_team][no_pick_reason][/no_pick_reason],miss,1-2,False
shadow-dsr-native-full-20260428-214014,693,19427194,102346,2026-04-11T09:00:00-05:00,Premier League,Burnley,Brighton & Hove Albion,FT_1X2,away,Brighton & Hove Albion,1.62,0.617284,5.05,4.2,1.62,favorite,deepseek-v4-pro,bt2-dx-001-s6.2r3,ok,,[selected_team]Brighton and Hove Albion[/selected_team][no_pick_reason][/no_pick_reason],hit,0-2,True
shadow-dsr-native-full-20260428-214014,694,19427722,102347,2026-04-11T09:00:00-05:00,Premier League,Brentford,Everton,FT_1X2,home,Brentford,2.25,0.444444,2.25,3.3,3.3,favorite,deepseek-v4-pro,bt2-dx-001-s6.2r3,ok,,[selected_team]Brentford[/selected_team][no_pick_reason][/no_pick_reason],miss,2-2,False
shadow-dsr-native-full-20260428-214014,695,19427197,102348,2026-04-11T11:30:00-05:00,Premier League,Liverpool,Fulham,FT_1X2,home,Liverpool,1.67,0.598802,1.67,4.15,4.67,favorite,deepseek-v4-pro,bt2-dx-001-s6.2r3,ok,,[selected_team]Liverpool[/selected_team][no_pick_reason][/no_pick_reason],hit,2-0,True
shadow-dsr-native-full-20260428-214014,696,19467891,102339,2026-04-11T12:00:00-05:00,Ligue 1,Auxerre,Nantes,FT_1X2,home,Auxerre,1.91,0.52356,1.91,3.35,4.3,favorite,deepseek-v4-pro,bt2-dx-001-s6.2r3,ok,,[selected_team]Auxerre[/selected_team][no_pick_reason][/no_pick_reason],miss,0-0,False
shadow-dsr-native-full-20260428-214014,697,19467893,102340,2026-04-11T14:05:00-05:00,Ligue 1,Rennes,Angers SCO,FT_1X2,home,Rennes,1.32,0.757576,1.32,5.32,9.45,favorite,deepseek-v4-pro,bt2-dx-001-s6.2r3,ok,,[selected_team]Rennes[/selected_team][no_pick_reason][/no_pick_reason],hit,2-1,True
shadow-dsr-native-full-20260428-214014,698,19425193,102354,2026-04-11T08:00:00-05:00,Serie A,Cagliari,Cremonese,FT_1X2,home,Cagliari,2.1,0.47619,2.1,3.1,4.0,favorite,deepseek-v4-pro,bt2-dx-001-s6.2r3,ok,,[selected_team]Cagliari[/selected_team][no_pick_reason][/no_pick_reason],hit,1-0,True
shadow-dsr-native-full-20260428-214014,699,19425200,102355,2026-04-11T08:00:00-05:00,Serie A,Torino,Hellas Verona,FT_1X2,home,Torino,1.95,0.512821,1.95,3.2,4.4,favorite,deepseek-v4-pro,bt2-dx-001-s6.2r3,ok,,[selected_team]Torino[/selected_team][no_pick_reason][/no_pick_reason],hit,2-1,True
shadow-dsr-native-full-20260428-214014,700,19425197,102356,2026-04-11T11:00:00-05:00,Serie A,AC Milan,Udinese,FT_1X2,home,AC Milan,1.4,0.714286,1.4,4.5,8.25,favorite,deepseek-v4-pro,bt2-dx-001-s6.2r3,ok,,[selected_team]AC Milan[/selected_team][no_pick_reason][/no_pick_reason],miss,0-3,False
shadow-dsr-native-full-20260428-214014,701,19425191,102357,2026-04-11T13:45:00-05:00,Serie A,Atalanta,Juventus,FT_1X2,away,Juventus,2.29,0.436681,3.15,3.4,2.29,favorite,deepseek-v4-pro,bt2-dx-001-s6.2r3,ok,,[selected_team]Juventus[/selected_team][no_pick_reason][/no_pick_reason],hit,0-1,True
shadow-dsr-native-full-20260428-214014,702,19439558,102329,2026-04-11T07:00:00-05:00,La Liga,Real Sociedad,Deportivo Alavés,FT_1X2,home,Real Sociedad,1.8,0.555556,1.8,3.73,4.5,favorite,deepseek-v4-pro,bt2-dx-001-s6.2r3,ok,,[selected_team]Real Sociedad[/selected_team][no_pick_reason][/no_pick_reason],miss,3-3,False
shadow-dsr-native-full-20260428-214014,703,19439553,102330,2026-04-11T09:15:00-05:00,La Liga,Elche,Valencia,FT_1X2,home,Elche,2.55,0.392157,2.55,3.34,2.8,favorite,deepseek-v4-pro,bt2-dx-001-s6.2r3,ok,,[selected_team]Elche CF[/selected_team][no_pick_reason][/no_pick_reason],hit,1-0,True
shadow-dsr-native-full-20260428-214014,704,19439551,102331,2026-04-11T11:30:00-05:00,La Liga,FC Barcelona,Espanyol,FT_1X2,home,FC Barcelona,1.33,0.75188,1.33,5.75,8.225,favorite,deepseek-v4-pro,bt2-dx-001-s6.2r3,ok,,[selected_team]Barcelona[/selected_team][no_pick_reason][/no_pick_reason],hit,4-1,True
shadow-dsr-native-full-20260428-214014,705,19439559,102332,2026-04-11T14:00:00-05:00,La Liga,Sevilla,Atlético Madrid,FT_1X2,home,Sevilla,2.25,0.444444,2.25,3.42,3.2,favorite,deepseek-v4-pro,bt2-dx-001-s6.2r3,ok,,[selected_team]Sevilla[/selected_team][no_pick_reason][/no_pick_reason],hit,2-1,True
shadow-dsr-native-full-20260428-214014,706,19427196,102349,2026-04-12T08:00:00-05:00,Premier League,Crystal Palace,Newcastle United,FT_1X2,away,Newcastle United,2.4,0.416667,2.9,3.4,2.4,favorite,deepseek-v4-pro,bt2-dx-001-s6.2r3,ok,,[selected_team]Newcastle United[/selected_team][no_pick_reason][/no_pick_reason],miss,2-1,False
shadow-dsr-native-full-20260428-214014,707,19427724,102350,2026-04-12T08:00:00-05:00,Premier League,Nottingham Forest,Aston Villa,FT_1X2,home,Nottingham Forest,2.65,0.377358,2.65,3.3,2.7,favorite,deepseek-v4-pro,bt2-dx-001-s6.2r3,ok,,[selected_team]Nottingham Forest[/selected_team][no_pick_reason][/no_pick_reason],miss,1-1,False
shadow-dsr-native-full-20260428-214014,708,19427725,102351,2026-04-12T08:00:00-05:00,Premier League,Sunderland,Tottenham Hotspur,FT_1X2,away,Tottenham Hotspur,2.65,0.377358,2.67,3.35,2.65,favorite,deepseek-v4-pro,bt2-dx-001-s6.2r3,ok,,[selected_team]Tottenham Hotspur[/selected_team][no_pick_reason][/no_pick_reason],miss,1-0,False
shadow-dsr-native-full-20260428-214014,709,19427195,102352,2026-04-12T10:30:00-05:00,Premier League,Chelsea,Manchester City,FT_1X2,away,Manchester City,1.94,0.515464,3.575,3.9,1.94,favorite,deepseek-v4-pro,bt2-dx-001-s6.2r3,ok,,[selected_team]Manchester City[/selected_team][no_pick_reason][/no_pick_reason],hit,0-3,True
shadow-dsr-native-full-20260428-214014,710,19467886,102341,2026-04-12T10:15:00-05:00,Ligue 1,Nice,Le Havre,FT_1X2,home,Nice,1.95,0.512821,1.95,3.3,4.35,favorite,deepseek-v4-pro,bt2-dx-001-s6.2r3,ok,,[selected_team]Nice[/selected_team][no_pick_reason][/no_pick_reason],miss,1-1,False
shadow-dsr-native-full-20260428-214014,711,19467887,102342,2026-04-12T10:15:00-05:00,Ligue 1,Toulouse,LOSC Lille,FT_1X2,away,LOSC Lille,2.25,0.444444,3.39,3.2,2.25,favorite,deepseek-v4-pro,bt2-dx-001-s6.2r3,ok,,[selected_team]Lille[/selected_team][no_pick_reason][/no_pick_reason],hit,0-4,True
shadow-dsr-native-full-20260428-214014,712,19425196,102358,2026-04-12T05:30:00-05:00,Serie A,Genoa,Sassuolo,FT_1X2,home,Genoa,2.15,0.465116,2.15,3.25,3.55,favorite,deepseek-v4-pro,bt2-dx-001-s6.2r3,ok,,[selected_team]Genoa[/selected_team][no_pick_reason][/no_pick_reason],hit,2-1,True
shadow-dsr-native-full-20260428-214014,713,19425198,102359,2026-04-12T08:00:00-05:00,Serie A,Parma,Napoli,FT_1X2,away,Napoli,1.56,0.641026,6.5,3.8,1.56,favorite,deepseek-v4-pro,bt2-dx-001-s6.2r3,ok,,[selected_team]Napoli[/selected_team][no_pick_reason][/no_pick_reason],miss,1-1,False
shadow-dsr-native-full-20260428-214014,714,19425192,102360,2026-04-12T11:00:00-05:00,Serie A,Bologna,Lecce,FT_1X2,home,Bologna,1.83,0.546448,1.83,3.2,5.1,favorite,deepseek-v4-pro,bt2-dx-001-s6.2r3,ok,,[selected_team]Bologna[/selected_team][no_pick_reason][/no_pick_reason],hit,2-0,True
shadow-dsr-native-full-20260428-214014,715,19425194,102361,2026-04-12T13:45:00-05:00,Serie A,Como,Inter,FT_1X2,away,Inter,2.4,0.416667,3.075,3.175,2.4,favorite,deepseek-v4-pro,bt2-dx-001-s6.2r3,ok,,[selected_team]Inter Milan[/selected_team][no_pick_reason][/no_pick_reason],hit,3-4,True
shadow-dsr-native-full-20260428-214014,716,19439556,102333,2026-04-12T07:00:00-05:00,La Liga,Osasuna,Real Betis,FT_1X2,home,Osasuna,2.25,0.444444,2.25,3.45,3.225,favorite,deepseek-v4-pro,bt2-dx-001-s6.2r3,ok,,[selected_team]CA Osasuna[/selected_team][no_pick_reason][/no_pick_reason],miss,1-1,False
shadow-dsr-native-full-20260428-214014,717,19439555,102334,2026-04-12T09:15:00-05:00,La Liga,Mallorca,Rayo Vallecano,FT_1X2,home,Mallorca,2.35,0.425532,2.35,3.2,3.2,favorite,deepseek-v4-pro,bt2-dx-001-s6.2r3,ok,,[selected_team]Mallorca[/selected_team][no_pick_reason][/no_pick_reason],hit,3-0,True
shadow-dsr-native-full-20260428-214014,718,19439552,102335,2026-04-12T11:30:00-05:00,La Liga,Celta de Vigo,Real Oviedo,FT_1X2,home,Celta de Vigo,1.74,0.574713,1.74,3.5,5.3,favorite,deepseek-v4-pro,bt2-dx-001-s6.2r3,ok,,[selected_team]Celta Vigo[/selected_team][no_pick_reason][/no_pick_reason],miss,0-3,False
shadow-dsr-native-full-20260428-214014,719,19439550,102336,2026-04-12T14:00:00-05:00,La Liga,Athletic Club,Villarreal,FT_1X2,home,Athletic Club,2.05,0.487805,2.05,3.49,3.66,favorite,deepseek-v4-pro,bt2-dx-001-s6.2r3,ok,,[selected_team]Athletic Bilbao[/selected_team][no_pick_reason][/no_pick_reason],miss,1-2,False
shadow-dsr-native-full-20260428-214014,720,19427723,102542,2026-04-13T14:00:00-05:00,Premier League,Manchester United,Leeds United,FT_1X2,home,Manchester United,1.61,0.621118,1.61,4.2,5.325,favorite,deepseek-v4-pro,bt2-dx-001-s6.2r3,ok,,[selected_team]Manchester United[/selected_team][no_pick_reason][/no_pick_reason],miss,1-2,False
shadow-dsr-native-full-20260428-214014,721,19425195,102543,2026-04-13T13:45:00-05:00,Serie A,Fiorentina,Lazio,FT_1X2,home,Fiorentina,2.35,0.425532,2.35,3.1,3.25,favorite,deepseek-v4-pro,bt2-dx-001-s6.2r3,ok,,[selected_team]Fiorentina[/selected_team][no_pick_reason][/no_pick_reason],hit,1-0,True
shadow-dsr-native-full-20260428-214014,722,19439554,102541,2026-04-13T14:00:00-05:00,La Liga,Levante,Getafe,FT_1X2,home,Levante,2.7,0.37037,2.7,2.9,3.0,favorite,deepseek-v4-pro,bt2-dx-001-s6.2r3,ok,,[selected_team]Levante[/selected_team][no_pick_reason][/no_pick_reason],hit,1-0,True
shadow-dsr-native-full-20260428-214014,723,19467900,102609,2026-04-17T13:45:00-05:00,Ligue 1,Lens,Toulouse,FT_1X2,home,Lens,1.4,0.714286,1.4,4.85,7.5,favorite,deepseek-v4-pro,bt2-dx-001-s6.2r3,ok,,[selected_team]RC Lens[/selected_team][no_pick_reason][/no_pick_reason],hit,3-2,True
shadow-dsr-native-full-20260428-214014,724,19425209,102632,2026-04-17T11:30:00-05:00,Serie A,Sassuolo,Como,FT_1X2,away,Como,1.53,0.653595,6.0,4.275,1.53,favorite,deepseek-v4-pro,bt2-dx-001-s6.2r3,ok,,[selected_team]Como[/selected_team][no_pick_reason][/no_pick_reason],miss,2-1,False
shadow-dsr-native-full-20260428-214014,725,19427729,102619,2026-04-18T06:30:00-05:00,Premier League,Brentford,Fulham,FT_1X2,home,Brentford,2.05,0.487805,2.05,3.7,3.48,favorite,deepseek-v4-pro,bt2-dx-001-s6.2r3,ok,,[selected_team]Brentford[/selected_team][no_pick_reason][/no_pick_reason],miss,0-0,False
shadow-dsr-native-full-20260428-214014,726,19427733,102620,2026-04-18T09:00:00-05:00,Premier League,Leeds United,Wolverhampton Wanderers,FT_1X2,home,Leeds United,1.57,0.636943,1.57,4.1,6.0,favorite,deepseek-v4-pro,bt2-dx-001-s6.2r3,ok,,[selected_team]Leeds United[/selected_team][no_pick_reason][/no_pick_reason],hit,3-0,True
shadow-dsr-native-full-20260428-214014,727,19467898,102610,2026-04-18T10:00:00-05:00,Ligue 1,Lorient,Olympique Marseille,FT_1X2,away,Olympique Marseille,1.62,0.617284,4.775,4.3,1.62,favorite,deepseek-v4-pro,bt2-dx-001-s6.2r3,ok,,[selected_team]Marseille[/selected_team][no_pick_reason][/no_pick_reason],miss,2-0,False
shadow-dsr-native-full-20260428-214014,728,19467901,102611,2026-04-18T12:00:00-05:00,Ligue 1,Angers SCO,Le Havre,FT_1X2,away,Le Havre,2.35,0.425532,3.35,3.0,2.35,favorite,deepseek-v4-pro,bt2-dx-001-s6.2r3,ok,,[selected_team]Le Havre[/selected_team][no_pick_reason][/no_pick_reason],miss,1-1,False
shadow-dsr-native-full-20260428-214014,729,19467895,102612,2026-04-18T14:05:00-05:00,Ligue 1,LOSC Lille,Nice,FT_1X2,home,LOSC Lille,1.5,0.666667,1.5,4.4,6.0,favorite,deepseek-v4-pro,bt2-dx-001-s6.2r3,ok,,[selected_team]Lille[/selected_team][no_pick_reason][/no_pick_reason],miss,0-0,False
shadow-dsr-native-full-20260428-214014,730,19467903,102613,2026-04-19T08:00:00-05:00,Ligue 1,Monaco,Auxerre,FT_1X2,home,Monaco,1.56,0.641026,1.56,4.35,5.5,favorite,deepseek-v4-pro,bt2-dx-001-s6.2r3,ok,,[selected_team]AS Monaco[/selected_team][no_pick_reason][/no_pick_reason],miss,2-2,False
shadow-dsr-native-full-20260428-214014,731,19427731,102628,2026-04-20T14:00:00-05:00,Premier League,Crystal Palace,West Ham United,FT_1X2,home,Crystal Palace,2.55,0.392157,2.55,3.34,2.8,favorite,deepseek-v4-pro,bt2-dx-001-s6.2r3,ok,,[selected_team]Crystal Palace[/selected_team][no_pick_reason][/no_pick_reason],miss,0-0,False
shadow-dsr-native-full-20260428-214014,732,19425205,102641,2026-04-20T13:45:00-05:00,Serie A,Lecce,Fiorentina,FT_1X2,away,Fiorentina,2.15,0.465116,3.5,3.225,2.15,favorite,deepseek-v4-pro,bt2-dx-001-s6.2r3,ok,,[selected_team]Fiorentina[/selected_team][no_pick_reason][/no_pick_reason],miss,1-1,False
shadow-dsr-native-full-20260428-214014,733,19427198,102629,2026-04-21T14:00:00-05:00,Premier League,Brighton & Hove Albion,Chelsea,FT_1X2,home,Brighton & Hove Albion,2.37,0.421941,2.37,3.5,2.85,favorite,deepseek-v4-pro,bt2-dx-001-s6.2r3,ok,,[selected_team]Brighton and Hove Albion[/selected_team][no_pick_reason][/no_pick_reason],hit,3-0,True
shadow-dsr-native-full-20260428-214014,734,19439570,102602,2026-04-21T12:00:00-05:00,La Liga,Athletic Club,Osasuna,FT_1X2,home,Athletic Club,1.83,0.546448,1.83,3.5,4.65,favorite,deepseek-v4-pro,bt2-dx-001-s6.2r3,ok,,[selected_team]Athletic Bilbao[/selected_team][no_pick_reason][/no_pick_reason],hit,1-0,True
shadow-dsr-native-full-20260428-214014,735,19439575,102603,2026-04-21T12:00:00-05:00,La Liga,Mallorca,Valencia,FT_1X2,home,Mallorca,2.55,0.392157,2.55,3.15,2.9,favorite,deepseek-v4-pro,bt2-dx-001-s6.2r3,ok,,[selected_team]Mallorca[/selected_team][no_pick_reason][/no_pick_reason],miss,1-1,False
shadow-dsr-native-full-20260428-214014,736,19439573,102604,2026-04-21T14:30:00-05:00,La Liga,Girona,Real Betis,FT_1X2,home,Girona,2.42,0.413223,2.42,3.4,2.95,favorite,deepseek-v4-pro,bt2-dx-001-s6.2r3,ok,,[selected_team]Girona[/selected_team][no_pick_reason][/no_pick_reason],miss,2-3,False
shadow-dsr-native-full-20260428-214014,737,19439570,102602,2026-04-21T12:00:00-05:00,La Liga,Athletic Club,Osasuna,FT_1X2,home,Athletic Club,1.83,0.546448,1.83,3.5,4.65,favorite,deepseek-v4-pro,bt2-dx-001-s6.2r3,ok,,[selected_team]Athletic Bilbao[/selected_team][no_pick_reason][/no_pick_reason],hit,1-0,True
shadow-dsr-native-full-20260428-214014,738,19439575,102603,2026-04-21T12:00:00-05:00,La Liga,Mallorca,Valencia,FT_1X2,home,Mallorca,2.55,0.392157,2.55,3.15,2.9,favorite,deepseek-v4-pro,bt2-dx-001-s6.2r3,ok,,[selected_team]Mallorca[/selected_team][no_pick_reason][/no_pick_reason],miss,1-1,False
shadow-dsr-native-full-20260428-214014,739,19427739,102631,2026-04-22T14:00:00-05:00,Premier League,AFC Bournemouth,Leeds United,FT_1X2,home,AFC Bournemouth,1.95,0.512821,1.95,3.65,3.8,favorite,deepseek-v4-pro,bt2-dx-001-s6.2r3,ok,,[selected_team]Bournemouth[/selected_team][no_pick_reason][/no_pick_reason],miss,2-2,False
shadow-dsr-native-full-20260428-214014,740,19439572,102606,2026-04-22T12:00:00-05:00,La Liga,Elche,Atlético Madrid,FT_1X2,home,Elche,2.365,0.422833,2.365,3.65,2.8,favorite,deepseek-v4-pro,bt2-dx-001-s6.2r3,ok,,[selected_team]Elche CF[/selected_team][no_pick_reason][/no_pick_reason],hit,3-2,True
shadow-dsr-native-full-20260428-214014,741,19439579,102607,2026-04-22T13:00:00-05:00,La Liga,Real Sociedad,Getafe,FT_1X2,home,Real Sociedad,2.2,0.454545,2.2,3.05,3.7,favorite,deepseek-v4-pro,bt2-dx-001-s6.2r3,ok,,[selected_team]Real Sociedad[/selected_team][no_pick_reason][/no_pick_reason],miss,0-1,False
shadow-dsr-native-full-20260428-214014,742,19427202,,,Premier League,,,FT_1X2,home,Manchester United,1.95,0.512821,1.95,3.75,3.7,favorite,deepseek-v4-pro,bt2-dx-001-s6.2r3,ok,,[selected_team]Manchester United[/selected_team][no_pick_reason][/no_pick_reason],hit,2-1,True
shadow-dsr-native-full-20260428-214014,743,19425212,,,Serie A,,,FT_1X2,away,Atalanta BC,1.74,0.574713,4.725,3.7,1.74,favorite,deepseek-v4-pro,bt2-dx-001-s6.2r3,ok,,[selected_team]Atalanta BC[/selected_team][no_pick_reason][/no_pick_reason],miss,3-2,False
