target_week,fixture_id,event_id,kickoff_utc,kickoff_day_utc,kickoff_hour_utc,hour_bucket_utc,iso_week_fixture,league_id,league_name,league_tier,league_country,n_lines_before_filter,n_lines_t60,n_lines_lbu_null,value_pool,data_completeness_score,ft1x2_home_consensus,ft1x2_draw,ft1x2_away,market_coverage_keys,observable_reason
2025-W16,19406289,42976,2025-04-20T08:00:00-05:00,2025-04-20,13,12-17,2025-W16,46635,First Division,unknown,,81,58,0,True,12,1.88,3.525,3.6,FT_1X2,value_pool_true
2025-W16,19134996,24743,2025-04-20T08:00:00-05:00,2025-04-20,13,12-17,2025-W16,45751,Premier League,S,,81,58,0,True,12,2.51,3.365,2.755,FT_1X2,value_pool_true
2025-W16,19134993,24740,2025-04-20T08:00:00-05:00,2025-04-20,13,12-17,2025-W16,45751,Premier League,S,,81,58,0,True,12,3.0,3.425,2.3,FT_1X2,value_pool_true
2025-W16,19139916,27182,2025-04-20T08:00:00-05:00,2025-04-20,13,12-17,2025-W16,51884,Ligue 1,S,,81,58,0,True,12,1.35,5.0,8.5,FT_1X2,value_pool_true
2025-W16,19155389,31632,2025-04-20T08:00:00-05:00,2025-04-20,13,12-17,2025-W16,53391,Serie A,S,,81,58,0,True,12,2.3,2.965,3.5,FT_1X2,value_pool_true
2025-W16,19262800,37041,2025-04-20T08:00:00-05:00,2025-04-20,13,12-17,2025-W16,57502,Premier League,unknown,,77,54,0,True,12,3.1,2.67,2.585,FT_1X2,value_pool_true
2025-W16,19208958,36458,2025-04-20T08:00:00-05:00,2025-04-20,13,12-17,2025-W16,57180,1. Lig,unknown,,81,58,0,True,12,2.915,3.3,2.21,FT_1X2,value_pool_true
2025-W16,19172290,35137,2025-04-20T08:00:00-05:00,2025-04-20,13,12-17,2025-W16,56800,Super Lig,A,,81,58,0,True,12,2.1100000000000003,3.4,3.275,FT_1X2,value_pool_true
2025-W16,19134994,24741,2025-04-20T08:00:00-05:00,2025-04-20,13,12-17,2025-W16,45751,Premier League,S,,81,58,0,True,12,8.4,5.07,1.36,FT_1X2,value_pool_true
2025-W16,19138668,26822,2025-04-20T08:30:00-05:00,2025-04-20,13,12-17,2025-W16,50044,Premier League,unknown,,32,23,0,False,0,,9.54,20.28,,vp_false_dcs0_agregado_sin_consenso_util
2025-W16,19154811,31054,2025-04-20T08:30:00-05:00,2025-04-20,13,12-17,2025-W16,53065,Bundesliga,S,,81,58,0,True,12,2.565,3.4,2.7,FT_1X2,value_pool_true
2025-W16,19138183,26357,2025-04-20T08:45:00-05:00,2025-04-20,13,12-17,2025-W16,49851,NB I,unknown,,80,54,0,False,0,,5.5,10.0,,vp_false_dcs0_agregado_sin_consenso_util
2025-W16,19386953,41818,2025-04-20T09:00:00-05:00,2025-04-20,14,12-17,2025-W16,65348,Serie A,A,,84,58,0,True,12,2.3,3.1,3.275,FT_1X2,value_pool_true
2025-W16,19402371,42751,2025-04-20T09:00:00-05:00,2025-04-20,14,12-17,2025-W16,48423,Pro League,A,,84,58,0,True,12,2.5,3.275,2.725,FT_1X2,value_pool_true
2025-W16,19399232,42373,2025-04-20T09:00:00-05:00,2025-04-20,14,12-17,2025-W16,51572,Superliga,unknown,,82,56,0,True,12,3.275,3.1,2.24,FT_1X2,value_pool_true
2025-W16,19158639,32040,2025-04-20T09:00:00-05:00,2025-04-20,14,12-17,2025-W16,57742,FNL,unknown,,30,21,0,True,12,2.82,2.71,2.75,FT_1X2,value_pool_true
2025-W16,19158641,32042,2025-04-20T09:00:00-05:00,2025-04-20,14,12-17,2025-W16,57742,FNL,unknown,,34,25,0,False,0,,6.49,13.25,,vp_false_dcs0_agregado_sin_consenso_util
2025-W16,19158640,32041,2025-04-20T09:00:00-05:00,2025-04-20,14,12-17,2025-W16,57742,FNL,unknown,,30,21,0,True,12,2.17,2.76,3.74,FT_1X2,value_pool_true
2025-W16,19145045,29792,2025-04-20T09:15:00-05:00,2025-04-20,14,12-17,2025-W16,51110,La Liga 2,B,,84,58,0,True,12,2.4,3.1100000000000003,3.02,FT_1X2,value_pool_true
2025-W16,19135610,25179,2025-04-20T09:15:00-05:00,2025-04-20,14,12-17,2025-W16,48313,La Liga,S,,84,58,0,True,12,1.6549999999999998,3.95,4.925000000000001,FT_1X2,value_pool_true
2025-W16,19160463,32785,2025-04-20T09:30:00-05:00,2025-04-20,14,12-17,2025-W16,54223,Liga Portugal 2,unknown,,81,58,0,True,12,2.045,3.25,3.565,FT_1X2,value_pool_true
2025-W16,19168370,34001,2025-04-20T09:30:00-05:00,2025-04-20,14,12-17,2025-W16,55168,3. Liga,unknown,,79,56,0,True,12,2.8200000000000003,3.475,2.3,FT_1X2,value_pool_true
2025-W16,19347713,39731,2025-04-20T09:30:00-05:00,2025-04-20,14,12-17,2025-W16,61244,Allsvenskan,A,,81,58,0,True,12,2.2,3.415,3.075,FT_1X2,value_pool_true
2025-W16,19136481,25723,2025-04-20T09:45:00-05:00,2025-04-20,14,12-17,2025-W16,50730,Eerste Divisie,unknown,,80,54,0,True,12,2.84,3.6,2.255,FT_1X2,value_pool_true
2025-W16,19149045,30426,2025-04-20T10:00:00-05:00,2025-04-20,15,12-17,2025-W16,54935,Premier League,unknown,,77,51,0,True,12,1.6,3.6,5.5,FT_1X2,value_pool_true
2025-W16,19158635,32036,2025-04-20T10:00:00-05:00,2025-04-20,15,12-17,2025-W16,57742,FNL,unknown,,30,21,0,False,0,,4.92,11.75,,vp_false_dcs0_agregado_sin_consenso_util
2025-W16,19403296,42821,2025-04-20T10:00:00-05:00,2025-04-20,15,12-17,2025-W16,50298,Admiral Bundesliga,unknown,,81,58,0,True,12,3.015,3.275,2.3,FT_1X2,value_pool_true
2025-W16,19404980,42922,2025-04-20T10:00:00-05:00,2025-04-20,15,12-17,2025-W16,45484,Superliga,unknown,,81,58,0,True,12,2.35,3.28,3.0,FT_1X2,value_pool_true
2025-W16,19139919,27185,2025-04-20T10:15:00-05:00,2025-04-20,15,12-17,2025-W16,51884,Ligue 1,S,,81,58,0,True,12,3.425,3.425,2.11,FT_1X2,value_pool_true
2025-W16,19139915,27181,2025-04-20T10:15:00-05:00,2025-04-20,15,12-17,2025-W16,51884,Ligue 1,S,,81,58,0,True,12,2.425,3.3,2.9,FT_1X2,value_pool_true
2025-W16,19139914,27180,2025-04-20T10:15:00-05:00,2025-04-20,15,12-17,2025-W16,51884,Ligue 1,S,,81,58,0,True,12,1.3849999999999998,4.915,7.734999999999999,FT_1X2,value_pool_true
2025-W16,19134995,24742,2025-04-20T10:30:00-05:00,2025-04-20,15,12-17,2025-W16,45751,Premier League,S,,79,56,0,False,0,11.5,6.75,,,vp_false_dcs0_agregado_sin_consenso_util
2025-W16,19415695,43197,2025-04-20T10:30:00-05:00,2025-04-20,15,12-17,2025-W16,59979,Ligue 1,unknown,,0,0,0,False,0,,,,,sin_lineas_canonicas_pre_t60
2025-W16,19154807,31050,2025-04-20T10:30:00-05:00,2025-04-20,15,12-17,2025-W16,53065,Bundesliga,S,,77,54,0,True,12,1.36,5.655,7.0,FT_1X2,value_pool_true
2025-W16,19155387,31630,2025-04-20T11:00:00-05:00,2025-04-20,16,12-17,2025-W16,53391,Serie A,S,,81,58,0,True,12,3.3499999999999996,3.1,2.2649999999999997,FT_1X2,value_pool_true
2025-W16,19172296,35143,2025-04-20T11:00:00-05:00,2025-04-20,16,12-17,2025-W16,56800,Super Lig,A,,77,54,0,False,0,,7.675,16.125,,vp_false_dcs0_agregado_sin_consenso_util
2025-W16,19395228,42176,2025-04-20T11:00:00-05:00,2025-04-20,16,12-17,2025-W16,50268,Niké Liga,unknown,,77,54,0,True,12,1.75,3.75,3.9,FT_1X2,value_pool_true
2025-W16,19395256,42204,2025-04-20T11:00:00-05:00,2025-04-20,16,12-17,2025-W16,50268,Niké Liga,unknown,,79,53,0,True,12,2.15,3.0,3.4,FT_1X2,value_pool_true
2025-W16,19208956,36456,2025-04-20T11:00:00-05:00,2025-04-20,16,12-17,2025-W16,57180,1. Lig,unknown,,81,58,0,True,12,1.85,3.425,3.925,FT_1X2,value_pool_true
2025-W16,19138670,26824,2025-04-20T11:30:00-05:00,2025-04-20,16,12-17,2025-W16,50044,Premier League,unknown,,34,25,0,True,12,2.04,3.43,3.95,FT_1X2,value_pool_true
2025-W16,19402372,42752,2025-04-20T11:30:00-05:00,2025-04-20,16,12-17,2025-W16,48423,Pro League,A,,82,56,0,True,12,5.025,4.2,1.57,FT_1X2,value_pool_true
2025-W16,19375127,41275,2025-04-20T11:30:00-05:00,2025-04-20,16,12-17,2025-W16,63436,Primera Division,A,,79,56,0,True,12,2.2,3.105,3.34,FT_1X2,value_pool_true
2025-W16,19135611,25180,2025-04-20T11:30:00-05:00,2025-04-20,16,12-17,2025-W16,48313,La Liga,S,,81,58,0,True,12,2.0549999999999997,3.0,4.15,FT_1X2,value_pool_true
2025-W16,19158637,32038,2025-04-20T11:30:00-05:00,2025-04-20,16,12-17,2025-W16,57742,FNL,unknown,,30,21,0,True,12,1.73,3.15,5.61,FT_1X2,value_pool_true
2025-W16,19145050,29797,2025-04-20T11:30:00-05:00,2025-04-20,16,12-17,2025-W16,51110,La Liga 2,B,,81,58,0,True,12,1.5550000000000002,4.0,5.55,FT_1X2,value_pool_true
2025-W16,19399195,42336,2025-04-20T12:00:00-05:00,2025-04-20,17,12-17,2025-W16,51572,Superliga,unknown,,82,56,0,True,12,2.225,2.875,3.6,FT_1X2,value_pool_true
2025-W16,19399849,42404,2025-04-20T12:15:00-05:00,2025-04-20,17,12-17,2025-W16,46453,Ligat ha'Al,unknown,,69,46,0,True,12,1.37,4.845,6.5,FT_1X2,value_pool_true
2025-W16,19154814,31057,2025-04-20T12:30:00-05:00,2025-04-20,17,12-17,2025-W16,53065,Bundesliga,S,,81,58,0,True,12,4.95,3.825,1.7,FT_1X2,value_pool_true
2025-W16,19168371,34002,2025-04-20T12:30:00-05:00,2025-04-20,17,12-17,2025-W16,55168,3. Liga,unknown,,81,58,0,True,12,2.4,3.21,2.795,FT_1X2,value_pool_true
2025-W16,19376939,41417,2025-04-20T13:00:00-05:00,2025-04-20,18,18-23,2025-W16,64587,Primera Division,unknown,,77,54,0,True,12,1.9049999999999998,3.21,3.875,FT_1X2,value_pool_true
2025-W16,19379030,41595,2025-04-20T13:15:00-05:00,2025-04-20,18,18-23,2025-W16,63220,Primera Division,unknown,,76,53,0,True,12,2.85,3.17,2.4,FT_1X2,value_pool_true
2025-W16,19353881,40476,2025-04-20T13:30:00-05:00,2025-04-20,18,18-23,2025-W16,62758,Liga Profesional de Fútbol,A,,80,54,0,True,12,3.3,2.675,2.535,FT_1X2,value_pool_true
2025-W16,19139913,27179,2025-04-20T13:45:00-05:00,2025-04-20,18,18-23,2025-W16,51884,Ligue 1,S,,82,56,0,True,12,4.925000000000001,4.34,1.6150000000000002,FT_1X2,value_pool_true
2025-W16,19155392,31635,2025-04-20T13:45:00-05:00,2025-04-20,18,18-23,2025-W16,53391,Serie A,S,,84,58,0,True,12,2.53,3.5,2.625,FT_1X2,value_pool_true
2025-W16,19390894,41983,2025-04-20T14:00:00-05:00,2025-04-20,19,18-23,2025-W16,65838,Serie B,unknown,,74,51,0,True,12,1.95,3.0,4.33,FT_1X2,value_pool_true
2025-W16,19386947,41812,2025-04-20T14:00:00-05:00,2025-04-20,19,18-23,2025-W16,65348,Serie A,A,,82,56,0,True,12,2.3049999999999997,2.925,3.525,FT_1X2,value_pool_true
2025-W16,19375130,41278,2025-04-20T14:00:00-05:00,2025-04-20,19,18-23,2025-W16,63436,Primera Division,A,,84,58,0,True,12,2.335,3.3,2.8,FT_1X2,value_pool_true
2025-W16,19145046,29793,2025-04-20T14:00:00-05:00,2025-04-20,19,18-23,2025-W16,51110,La Liga 2,B,,84,58,0,True,12,2.1,3.295,3.56,FT_1X2,value_pool_true
2025-W16,19374002,41169,2025-04-20T14:00:00-05:00,2025-04-20,19,18-23,2025-W16,62494,Liga BetPlay,A,,80,54,0,True,12,5.0,3.2,1.755,FT_1X2,value_pool_true
2025-W16,19135606,25175,2025-04-20T14:00:00-05:00,2025-04-20,19,18-23,2025-W16,48313,La Liga,S,,84,58,0,True,12,1.42,4.525,7.5,FT_1X2,value_pool_true
2025-W16,19386949,41814,2025-04-20T14:00:00-05:00,2025-04-20,19,18-23,2025-W16,65348,Serie A,A,,81,58,0,True,12,2.2,3.2,3.325,FT_1X2,value_pool_true
2025-W16,19353879,40474,2025-04-20T14:30:00-05:00,2025-04-20,19,18-23,2025-W16,62758,Liga Profesional de Fútbol,A,,80,54,0,True,12,2.51,2.8,3.2,FT_1X2,value_pool_true
2025-W16,19160458,32780,2025-04-20T14:30:00-05:00,2025-04-20,19,18-23,2025-W16,54223,Liga Portugal 2,unknown,,80,54,0,True,12,2.925,2.85,2.49,FT_1X2,value_pool_true
2025-W16,19376933,41411,2025-04-20T15:15:00-05:00,2025-04-20,20,18-23,2025-W16,64587,Primera Division,unknown,,77,54,0,True,12,3.2,3.0,2.25,FT_1X2,value_pool_true
2025-W16,19379037,41602,2025-04-20T15:30:00-05:00,2025-04-20,20,18-23,2025-W16,63220,Primera Division,unknown,,81,58,0,True,12,1.36,4.484999999999999,7.745,FT_1X2,value_pool_true
2025-W16,19390897,41986,2025-04-20T16:00:00-05:00,2025-04-20,21,18-23,2025-W16,65838,Serie B,unknown,,79,53,0,True,12,1.92,3.3,4.0,FT_1X2,value_pool_true
2025-W16,19353883,40478,2025-04-20T16:00:00-05:00,2025-04-20,21,18-23,2025-W16,62758,Liga Profesional de Fútbol,A,,80,54,0,True,12,3.575,2.645,2.4050000000000002,FT_1X2,value_pool_true
2025-W16,19373995,41162,2025-04-20T16:10:00-05:00,2025-04-20,21,18-23,2025-W16,62494,Liga BetPlay,A,,75,49,0,True,12,2.63,2.75,2.9,FT_1X2,value_pool_true
2025-W16,19386944,41809,2025-04-20T16:30:00-05:00,2025-04-20,21,18-23,2025-W16,65348,Serie A,A,,84,58,0,True,12,1.67,3.45,5.75,FT_1X2,value_pool_true
2025-W16,19386952,41817,2025-04-20T16:30:00-05:00,2025-04-20,21,18-23,2025-W16,65348,Serie A,A,,82,56,0,True,12,4.05,3.165,1.99,FT_1X2,value_pool_true
2025-W16,19390893,41982,2025-04-20T17:00:00-05:00,2025-04-20,22,18-23,2025-W16,65838,Serie B,unknown,,84,58,0,True,12,1.44,3.925,7.25,FT_1X2,value_pool_true
2025-W16,19376932,41410,2025-04-20T17:30:00-05:00,2025-04-20,22,18-23,2025-W16,64587,Primera Division,unknown,,79,56,0,True,12,1.53,3.9,5.55,FT_1X2,value_pool_true
2025-W16,19390900,41989,2025-04-20T18:00:00-05:00,2025-04-20,23,18-23,2025-W16,65838,Serie B,unknown,,77,54,0,True,12,1.875,3.14,4.5,FT_1X2,value_pool_true
2025-W16,19346949,39610,2025-04-20T18:00:00-05:00,2025-04-20,23,18-23,2025-W16,45187,Liga MX,A,,80,57,0,True,12,2.5,3.75,2.45,FT_1X2,value_pool_true
2025-W16,19373998,41165,2025-04-20T18:20:00-05:00,2025-04-20,23,18-23,2025-W16,62494,Liga BetPlay,A,,79,56,0,True,12,4.0,3.17,1.95,FT_1X2,value_pool_true
2025-W16,19353882,40477,2025-04-20T18:30:00-05:00,2025-04-20,23,18-23,2025-W16,62758,Liga Profesional de Fútbol,A,,77,54,0,True,12,2.09,2.925,4.055,FT_1X2,value_pool_true
2025-W16,19386948,41813,2025-04-20T18:30:00-05:00,2025-04-20,23,18-23,2025-W16,65348,Serie A,A,,81,58,0,True,12,2.185,3.22,3.465,FT_1X2,value_pool_true
2025-W21,19352861,40227,2025-05-18T20:00:00-05:00,2025-05-19,1,00-05,2025-W21,61753,Major League Soccer,A,,78,46,0,True,12,3.565,3.6500000000000004,1.995,FT_1X2,value_pool_true
2025-W21,19374036,41203,2025-05-18T20:15:00-05:00,2025-05-19,1,00-05,2025-W21,62494,Liga BetPlay,A,,68,42,0,True,12,4.2,3.1500000000000004,1.8599999999999999,FT_1X2,value_pool_true
2025-W21,19420826,43439,2025-05-18T20:15:00-05:00,2025-05-19,1,00-05,2025-W21,45187,Liga MX,A,,80,51,0,True,12,1.91,3.3,4.0,FT_1X2,value_pool_true
2025-W21,19420442,43419,2025-05-19T09:10:00-05:00,2025-05-19,14,12-17,2025-W21,48847,UAE Pro League,unknown,,83,57,0,False,0,,6.25,9.25,,vp_false_dcs0_agregado_sin_consenso_util
2025-W21,19420443,43420,2025-05-19T09:10:00-05:00,2025-05-19,14,12-17,2025-W21,48847,UAE Pro League,unknown,,83,57,0,True,12,3.0,3.4,2.15,FT_1X2,value_pool_true
2025-W21,19416728,43312,2025-05-19T09:45:00-05:00,2025-05-19,14,12-17,2025-W21,45514,First League,unknown,,84,61,0,True,12,1.4,4.2,7.0,FT_1X2,value_pool_true
2025-W21,19158671,32072,2025-05-19T10:00:00-05:00,2025-05-19,15,12-17,2025-W21,57742,FNL,unknown,,33,24,0,True,12,4.075,3.1050000000000004,1.915,FT_1X2,value_pool_true
2025-W21,19158675,32076,2025-05-19T10:00:00-05:00,2025-05-19,15,12-17,2025-W21,57742,FNL,unknown,,33,24,0,True,12,1.51,3.975,5.63,FT_1X2,value_pool_true
2025-W21,19421873,43464,2025-05-19T10:30:00-05:00,2025-05-19,15,12-17,2025-W21,59979,Ligue 1,unknown,,3,0,0,False,0,,,,,lineas_canonicas_filtradas_t60_cero_restantes
2025-W21,19421874,43465,2025-05-19T10:30:00-05:00,2025-05-19,15,12-17,2025-W21,59979,Ligue 1,unknown,,0,0,0,False,0,,,,,sin_lineas_canonicas_pre_t60
2025-W21,19173438,35398,2025-05-19T11:00:00-05:00,2025-05-19,16,12-17,2025-W21,59387,Ligue 1,unknown,,80,54,0,True,12,3.95,3.05,1.935,FT_1X2,value_pool_true
2025-W21,19173442,35402,2025-05-19T11:00:00-05:00,2025-05-19,16,12-17,2025-W21,59387,Ligue 1,unknown,,78,52,0,True,12,1.435,3.7,7.335,FT_1X2,value_pool_true
2025-W21,19420444,43421,2025-05-19T12:00:00-05:00,2025-05-19,17,12-17,2025-W21,48847,UAE Pro League,unknown,,85,59,0,True,12,1.74,3.6,4.0,FT_1X2,value_pool_true
2025-W21,19404967,42909,2025-05-19T12:00:00-05:00,2025-05-19,17,12-17,2025-W21,45484,Superliga,unknown,,83,57,0,True,12,2.15,3.8,2.95,FT_1X2,value_pool_true
2025-W21,19347766,39784,2025-05-19T12:00:00-05:00,2025-05-19,17,12-17,2025-W21,61244,Allsvenskan,A,,87,61,0,True,12,2.88,3.3,2.42,FT_1X2,value_pool_true
2025-W21,19347765,39783,2025-05-19T12:00:00-05:00,2025-05-19,17,12-17,2025-W21,61244,Allsvenskan,A,,87,61,0,True,12,2.06,3.7,3.25,FT_1X2,value_pool_true
2025-W21,19347764,39782,2025-05-19T12:00:00-05:00,2025-05-19,17,12-17,2025-W21,61244,Allsvenskan,A,,87,61,0,True,12,1.7,3.85,4.52,FT_1X2,value_pool_true
2025-W21,19129777,22964,2025-05-19T12:00:00-05:00,2025-05-19,17,12-17,2025-W21,45841,Ekstraklasa,A,,87,61,0,True,12,1.41,4.75,6.86,FT_1X2,value_pool_true
2025-W21,19421682,43457,2025-05-19T12:00:00-05:00,2025-05-19,17,12-17,2025-W21,57180,1. Lig,unknown,,87,61,0,True,12,2.25,3.1,3.0,FT_1X2,value_pool_true
2025-W21,19347760,39778,2025-05-19T12:10:00-05:00,2025-05-19,17,12-17,2025-W21,61244,Allsvenskan,A,,87,61,0,True,12,2.15,3.4,3.29,FT_1X2,value_pool_true
2025-W21,19416727,43311,2025-05-19T12:15:00-05:00,2025-05-19,17,12-17,2025-W21,45514,First League,unknown,,87,61,0,True,12,4.8,3.5,1.67,FT_1X2,value_pool_true
2025-W21,19399863,42418,2025-05-19T12:30:00-05:00,2025-05-19,17,12-17,2025-W21,46453,Ligat ha'Al,unknown,,75,49,0,True,12,5.0,4.5,1.49,FT_1X2,value_pool_true
2025-W21,19399209,42350,2025-05-19T12:30:00-05:00,2025-05-19,17,12-17,2025-W21,51572,Superliga,unknown,,87,61,0,True,12,2.48,3.35,2.58,FT_1X2,value_pool_true
2025-W21,19138703,26857,2025-05-19T12:30:00-05:00,2025-05-19,17,12-17,2025-W21,50044,Premier League,unknown,,37,28,0,True,12,3.0,3.41,2.3899999999999997,FT_1X2,value_pool_true
2025-W21,19399862,42417,2025-05-19T12:30:00-05:00,2025-05-19,17,12-17,2025-W21,46453,Ligat ha'Al,unknown,,75,49,0,True,12,5.25,4.25,1.5,FT_1X2,value_pool_true
2025-W21,19421875,43466,2025-05-19T13:00:00-05:00,2025-05-19,18,18-23,2025-W21,59979,Ligue 1,unknown,,3,0,0,False,0,,,,,lineas_canonicas_filtradas_t60_cero_restantes
2025-W21,19376959,41437,2025-05-19T13:00:00-05:00,2025-05-19,18,18-23,2025-W21,64587,Primera Division,unknown,,83,57,0,True,12,1.84,3.34,4.0,FT_1X2,value_pool_true
2025-W21,19145090,29837,2025-05-19T13:30:00-05:00,2025-05-19,18,18-23,2025-W21,51110,La Liga 2,B,,87,61,0,True,12,2.85,3.3,2.42,FT_1X2,value_pool_true
2025-W21,19347622,39703,2025-05-19T13:45:00-05:00,2025-05-19,18,18-23,2025-W21,61043,Premier Division,unknown,,87,61,0,True,12,1.9,3.25,4.0,FT_1X2,value_pool_true
2025-W21,19135032,24779,2025-05-19T14:00:00-05:00,2025-05-19,19,18-23,2025-W21,45751,Premier League,S,,83,57,0,True,12,2.25,3.75,2.91,FT_1X2,value_pool_true
2025-W21,19347623,39704,2025-05-19T14:00:00-05:00,2025-05-19,19,18-23,2025-W21,61043,Premier Division,unknown,,87,61,0,True,12,1.77,3.4,4.5,FT_1X2,value_pool_true
2025-W21,19375151,41297,2025-05-19T14:00:00-05:00,2025-05-19,19,18-23,2025-W21,63436,Primera Division,A,,87,61,0,True,12,2.13,3.4,3.2,FT_1X2,value_pool_true
2025-W21,19376958,41436,2025-05-19T16:00:00-05:00,2025-05-19,21,18-23,2025-W21,64587,Primera Division,unknown,,76,53,0,True,12,2.26,2.9,3.2,FT_1X2,value_pool_true
2025-W21,19375154,41299,2025-05-19T17:00:00-05:00,2025-05-19,22,18-23,2025-W21,63436,Primera Division,A,,87,61,0,True,12,1.5,4.0,6.0,FT_1X2,value_pool_true
2025-W21,19390942,42031,2025-05-19T17:00:00-05:00,2025-05-19,22,18-23,2025-W21,65838,Serie B,unknown,,85,59,0,True,12,1.94,3.02,4.4,FT_1X2,value_pool_true
2025-W21,19420860,43441,2025-05-19T17:00:00-05:00,2025-05-19,22,18-23,2025-W21,62758,Liga Profesional de Fútbol,A,,82,56,0,True,12,1.75,3.075,6.0,FT_1X2,value_pool_true
2025-W21,19379071,41635,2025-05-19T17:30:00-05:00,2025-05-19,22,18-23,2025-W21,63220,Primera Division,unknown,,87,61,0,True,12,3.15,3.3,2.05,FT_1X2,value_pool_true
2025-W21,19374042,41209,2025-05-19T18:00:00-05:00,2025-05-19,23,18-23,2025-W21,62494,Liga BetPlay,A,,50,3,0,True,12,3.7,2.99,1.94,FT_1X2,value_pool_true
2025-W21,19376961,41439,2025-05-19T18:15:00-05:00,2025-05-19,23,18-23,2025-W21,64587,Primera Division,unknown,,83,57,0,True,12,1.96,3.15,3.7,FT_1X2,value_pool_true
2025-W21,19375149,41295,2025-05-19T19:30:00-05:00,2025-05-20,0,00-05,2025-W21,63436,Primera Division,A,,87,61,0,True,12,1.98,3.2,3.75,FT_1X2,value_pool_true
2025-W21,19420859,43440,2025-05-19T19:30:00-05:00,2025-05-20,0,00-05,2025-W21,62758,Liga Profesional de Fútbol,A,,85,59,0,True,12,2.35,2.86,3.5,FT_1X2,value_pool_true
2025-W21,19390933,42022,2025-05-19T19:35:00-05:00,2025-05-20,0,00-05,2025-W21,65838,Serie B,unknown,,85,59,0,True,12,2.0,2.95,4.33,FT_1X2,value_pool_true
2025-W21,19379070,41634,2025-05-19T20:00:00-05:00,2025-05-20,1,00-05,2025-W21,63220,Primera Division,unknown,,83,57,0,True,12,1.3050000000000002,5.01,10.0,FT_1X2,value_pool_true
2025-W21,19374040,41207,2025-05-19T20:05:00-05:00,2025-05-20,1,00-05,2025-W21,62494,Liga BetPlay,A,,87,61,0,True,12,1.47,3.91,6.5,FT_1X2,value_pool_true
2025-W21,19420445,43422,2025-05-20T09:10:00-05:00,2025-05-20,14,12-17,2025-W21,48847,UAE Pro League,unknown,,83,57,0,False,0,,6.0,8.93,,vp_false_dcs0_agregado_sin_consenso_util
2025-W21,19416726,43310,2025-05-20T09:45:00-05:00,2025-05-20,14,12-17,2025-W21,45514,First League,unknown,,80,54,0,True,12,6.5,4.1899999999999995,1.4049999999999998,FT_1X2,value_pool_true
2025-W21,19370450,41012,2025-05-20T10:00:00-05:00,2025-05-20,15,12-17,2025-W21,63710,Veikkausliiga,unknown,,85,59,0,True,12,1.4,4.9,6.5,FT_1X2,value_pool_true
2025-W21,19192053,36082,2025-05-20T11:00:00-05:00,2025-05-20,16,12-17,2025-W21,56312,Pro League,unknown,,83,57,0,False,0,,6.3,10.0,,vp_false_dcs0_agregado_sin_consenso_util
2025-W21,19192048,36077,2025-05-20T11:20:00-05:00,2025-05-20,16,12-17,2025-W21,56312,Pro League,unknown,,87,61,0,True,12,1.99,3.6,3.35,FT_1X2,value_pool_true
2025-W21,19420446,43423,2025-05-20T12:00:00-05:00,2025-05-20,17,12-17,2025-W21,48847,UAE Pro League,unknown,,83,57,0,True,12,3.45,3.77,1.81,FT_1X2,value_pool_true
2025-W21,19420447,43424,2025-05-20T12:00:00-05:00,2025-05-20,17,12-17,2025-W21,48847,UAE Pro League,unknown,,80,57,0,True,12,1.32,5.5,9.0,FT_1X2,value_pool_true
2025-W21,19416729,43313,2025-05-20T12:15:00-05:00,2025-05-20,17,12-17,2025-W21,45514,First League,unknown,,87,79,0,True,12,4.0,2.42,2.3,FT_1X2,value_pool_true
2025-W21,19262801,37042,2025-05-20T12:30:00-05:00,2025-05-20,17,12-17,2025-W21,57502,Premier League,unknown,,83,57,0,True,12,3.6,2.85,2.2,FT_1X2,value_pool_true
2025-W21,19422033,43472,2025-05-20T13:00:00-05:00,2025-05-20,18,18-23,2025-W21,50268,Niké Liga,unknown,,84,61,0,True,12,2.07,3.3,3.3,FT_1X2,value_pool_true
2025-W21,19192049,36078,2025-05-20T13:00:00-05:00,2025-05-20,18,18-23,2025-W21,56312,Pro League,unknown,,83,57,0,True,12,1.88,4.0,3.3,FT_1X2,value_pool_true
2025-W21,19422032,43471,2025-05-20T13:00:00-05:00,2025-05-20,18,18-23,2025-W21,50268,Niké Liga,unknown,,80,57,0,True,12,1.42,4.33,6.0,FT_1X2,value_pool_true
2025-W21,19419605,43405,2025-05-20T13:45:00-05:00,2025-05-20,18,18-23,2025-W21,53671,Enterprise National League,unknown,,85,56,0,True,12,1.93,3.4,3.6,FT_1X2,value_pool_true
2025-W21,19135037,24784,2025-05-20T14:00:00-05:00,2025-05-20,19,18-23,2025-W21,45751,Premier League,S,,83,57,0,True,12,1.34,5.32,8.0,FT_1X2,value_pool_true
2025-W21,19135034,24781,2025-05-20T14:00:00-05:00,2025-05-20,19,18-23,2025-W21,45751,Premier League,S,,87,61,0,True,12,2.38,3.26,3.0,FT_1X2,value_pool_true
2025-W21,19413991,43108,2025-05-20T17:00:00-05:00,2025-05-20,22,18-23,2025-W21,64522,Copa do Brasil,unknown,,78,52,0,True,12,1.59,3.475,5.95,FT_1X2,value_pool_true
2025-W21,19414001,43118,2025-05-20T17:30:00-05:00,2025-05-20,22,18-23,2025-W21,64522,Copa do Brasil,unknown,,81,52,0,True,12,1.44,3.8,7.25,FT_1X2,value_pool_true
